datetime,PS_atteinte,temperature,echauffement,heure,hm,month,weekday
2018-09-30 12:50:00,11.0,286.9734568,False,12.0,1283.0,9.0,6.0
2018-09-30 13:00:00,15.0,286.9351852,False,13.0,1300.0,9.0,6.0
2018-09-30 13:10:00,13.0,286.89691360000006,False,13.0,1316.0,9.0,6.0
2018-09-30 13:20:00,11.0,286.858642,False,13.0,1333.0,9.0,6.0
2018-09-30 13:30:00,12.0,286.8203704,False,13.0,1350.0,9.0,6.0
2018-09-30 13:40:00,14.0,286.78209879999997,False,13.0,1366.0,9.0,6.0
2018-09-30 13:50:00,12.0,286.7438272,False,13.0,1383.0,9.0,6.0
2018-09-30 14:00:00,10.0,286.7055556,False,14.0,1400.0,9.0,6.0
2018-09-30 14:10:00,11.0,286.667284,False,14.0,1416.0,9.0,6.0
2018-09-30 14:20:00,12.0,286.6290123,False,14.0,1433.0,9.0,6.0
2018-09-30 14:30:00,11.0,286.59074069999997,False,14.0,1450.0,9.0,6.0
2018-09-30 14:40:00,10.0,286.5524691,False,14.0,1466.0,9.0,6.0
2018-09-30 14:50:00,13.0,286.5141975,False,14.0,1483.0,9.0,6.0
2018-09-30 15:00:00,11.0,286.47592589999994,False,15.0,1500.0,9.0,6.0
2018-09-30 15:10:00,11.0,286.4376543,False,15.0,1516.0,9.0,6.0
2018-09-30 15:20:00,11.0,286.3993827,False,15.0,1533.0,9.0,6.0
2018-09-30 15:30:00,13.0,286.3611111,False,15.0,1550.0,9.0,6.0
2018-09-30 15:40:00,12.0,286.3228395,False,15.0,1566.0,9.0,6.0
2018-09-30 15:50:00,12.0,286.28456789999996,False,15.0,1583.0,9.0,6.0
2018-09-30 16:00:00,13.0,286.2462963,False,16.0,1600.0,9.0,6.0
2018-09-30 16:10:00,11.0,286.2080247,False,16.0,1616.0,9.0,6.0
2018-09-30 16:20:00,10.0,286.16975310000004,False,16.0,1633.0,9.0,6.0
2018-09-30 16:30:00,11.0,286.1314815,False,16.0,1650.0,9.0,6.0
2018-09-30 16:40:00,13.0,286.0932099,False,16.0,1666.0,9.0,6.0
2018-09-30 16:50:00,11.0,286.0549383,False,16.0,1683.0,9.0,6.0
2018-09-30 17:00:00,10.0,286.0166667,False,17.0,1700.0,9.0,6.0
2018-09-30 17:10:00,14.0,285.97839510000006,False,17.0,1716.0,9.0,6.0
2018-09-30 17:20:00,10.0,285.94012349999997,False,17.0,1733.0,9.0,6.0
2018-09-30 17:30:00,12.0,285.9018519,False,17.0,1750.0,9.0,6.0
2018-09-30 17:40:00,10.0,285.86358019999994,False,17.0,1766.0,9.0,6.0
2018-09-30 17:50:00,13.0,285.8253086,False,17.0,1783.0,9.0,6.0
2018-09-30 18:00:00,10.0,285.787037,False,18.0,1800.0,9.0,6.0
2018-09-30 18:10:00,13.0,285.74876539999997,False,18.0,1816.0,9.0,6.0
2018-09-30 18:20:00,14.0,285.7104938,False,18.0,1833.0,9.0,6.0
2018-09-30 18:30:00,12.0,285.6722222,False,18.0,1850.0,9.0,6.0
2018-09-30 18:40:00,12.0,285.6339506,False,18.0,1866.0,9.0,6.0
2018-09-30 18:50:00,12.0,285.595679,False,18.0,1883.0,9.0,6.0
2018-09-30 19:00:00,14.0,285.55740739999993,False,19.0,1900.0,9.0,6.0
2018-09-30 19:10:00,12.0,285.5191358,False,19.0,1916.0,9.0,6.0
2018-09-30 19:20:00,12.0,285.4808642,False,19.0,1933.0,9.0,6.0
2018-09-30 19:30:00,12.0,285.44259260000007,False,19.0,1950.0,9.0,6.0
2018-09-30 19:40:00,15.0,285.404321,False,19.0,1966.0,9.0,6.0
2018-09-30 19:50:00,11.0,285.3660494,False,19.0,1983.0,9.0,6.0
2018-09-30 20:00:00,13.0,285.3277778,False,20.0,2000.0,9.0,6.0
2018-09-30 20:10:00,14.0,285.2895062,False,20.0,2016.0,9.0,6.0
2018-09-30 20:20:00,15.0,285.25123460000003,False,20.0,2033.0,9.0,6.0
2018-09-30 20:30:00,13.0,285.212963,False,20.0,2050.0,9.0,6.0
2018-09-30 20:40:00,14.0,285.1746914,False,20.0,2066.0,9.0,6.0
2018-09-30 20:50:00,14.0,285.13641980000006,False,20.0,2083.0,9.0,6.0
2018-09-30 21:00:00,14.0,285.0981481,False,21.0,2100.0,9.0,6.0
2018-09-30 21:10:00,13.0,285.05987650000003,False,21.0,2116.0,9.0,6.0
2018-09-30 21:20:00,13.0,285.02160489999994,False,21.0,2133.0,9.0,6.0
2018-09-30 21:30:00,13.0,284.9833333,False,21.0,2150.0,9.0,6.0
2018-09-30 21:40:00,15.0,284.9450617,False,21.0,2166.0,9.0,6.0
2018-09-30 21:50:00,14.0,284.9067901,False,21.0,2183.0,9.0,6.0
2018-09-30 22:00:00,13.0,284.8685185,False,22.0,2200.0,9.0,6.0
2018-09-30 22:10:00,12.0,284.83024689999996,False,22.0,2216.0,9.0,6.0
2018-09-30 22:20:00,14.0,284.7919753,False,22.0,2233.0,9.0,6.0
2018-09-30 22:30:00,12.0,284.7537037,False,22.0,2250.0,9.0,6.0
2018-09-30 22:40:00,11.0,284.71543210000004,False,22.0,2266.0,9.0,6.0
2018-09-30 22:50:00,12.0,284.6771605,False,22.0,2283.0,9.0,6.0
2018-09-30 23:00:00,14.0,284.6388889,False,23.0,2300.0,9.0,6.0
2018-09-30 23:10:00,11.0,284.6006173,False,23.0,2316.0,9.0,6.0
2018-09-30 23:20:00,13.0,284.5623457,False,23.0,2333.0,9.0,6.0
2018-09-30 23:30:00,12.0,284.52407410000006,False,23.0,2350.0,9.0,6.0
2018-09-30 23:40:00,14.0,284.4858025,False,23.0,2366.0,9.0,6.0
2018-09-30 23:50:00,11.0,284.4475309,False,23.0,2383.0,9.0,6.0
2018-10-01 00:00:00,13.0,281.15,True,0.0,0.0,1.0,2.0
2018-10-01 00:10:00,12.0,281.1333333,True,0.0,16.0,1.0,2.0
2018-10-01 00:20:00,13.0,281.1166667,True,0.0,33.0,1.0,2.0
2018-10-01 00:30:00,16.0,281.1,True,0.0,50.0,1.0,2.0
2018-10-01 00:40:00,12.0,281.0833333,True,0.0,66.0,1.0,2.0
2018-10-01 00:50:00,11.0,281.0666667,True,0.0,83.0,1.0,2.0
2018-10-01 01:00:00,12.0,281.05,True,1.0,100.0,1.0,2.0
2018-10-01 01:10:00,15.0,281.0722222,True,1.0,116.0,1.0,2.0
2018-10-01 01:20:00,12.0,281.0944444,True,1.0,133.0,1.0,2.0
2018-10-01 01:30:00,12.0,281.1166667,True,1.0,150.0,1.0,2.0
2018-10-01 01:40:00,12.0,281.1388889,True,1.0,166.0,1.0,2.0
2018-10-01 01:50:00,13.0,281.1611111,True,1.0,183.0,1.0,2.0
2018-10-01 02:00:00,14.0,281.1833333,True,2.0,200.0,1.0,2.0
2018-10-01 02:10:00,13.0,281.2055556,True,2.0,216.0,1.0,2.0
2018-10-01 02:20:00,11.0,281.2277778,True,2.0,233.0,1.0,2.0
2018-10-01 02:30:00,12.0,281.25,True,2.0,250.0,1.0,2.0
2018-10-01 02:40:00,12.0,281.2722222,True,2.0,266.0,1.0,2.0
2018-10-01 02:50:00,14.0,281.2944444,True,2.0,283.0,1.0,2.0
2018-10-01 03:00:00,12.0,281.3166667,True,3.0,300.0,1.0,2.0
2018-10-01 03:10:00,12.0,281.3388889,True,3.0,316.0,1.0,2.0
2018-10-01 03:20:00,13.0,281.3611111,True,3.0,333.0,1.0,2.0
2018-10-01 03:30:00,14.0,281.3833333,True,3.0,350.0,1.0,2.0
2018-10-01 03:40:00,14.0,281.4055556,True,3.0,366.0,1.0,2.0
2018-10-01 03:50:00,12.0,281.4277778,True,3.0,383.0,1.0,2.0
2018-10-01 04:00:00,11.0,281.45,True,4.0,400.0,1.0,2.0
2018-10-01 04:10:00,13.0,281.4388889,True,4.0,416.0,1.0,2.0
2018-10-01 04:20:00,14.0,281.4277778,True,4.0,433.0,1.0,2.0
2018-10-01 04:30:00,14.0,281.4166667,True,4.0,450.0,1.0,2.0
2018-10-01 04:40:00,13.0,281.4055556,True,4.0,466.0,1.0,2.0
2018-10-01 04:50:00,13.0,281.39444439999994,True,4.0,483.0,1.0,2.0
2018-10-01 05:00:00,12.0,281.3833333,True,5.0,500.0,1.0,2.0
2018-10-01 05:10:00,13.0,281.3722222,True,5.0,516.0,1.0,2.0
2018-10-01 05:20:00,14.0,281.3611111,True,5.0,533.0,1.0,2.0
2018-10-01 05:30:00,13.0,281.35,True,5.0,550.0,1.0,2.0
2018-10-01 05:40:00,13.0,281.3388889,True,5.0,566.0,1.0,2.0
2018-10-01 05:50:00,13.0,281.3277778,True,5.0,583.0,1.0,2.0
2018-10-01 06:00:00,18.0,281.3166667,True,6.0,600.0,1.0,2.0
2018-10-01 06:10:00,25.0,281.30555560000005,True,6.0,616.0,1.0,2.0
2018-10-01 06:20:00,22.0,281.2944444,True,6.0,633.0,1.0,2.0
2018-10-01 06:30:00,22.0,281.28333330000004,True,6.0,650.0,1.0,2.0
2018-10-01 06:40:00,22.0,281.2722222,True,6.0,666.0,1.0,2.0
2018-10-01 06:50:00,22.0,281.2611111,True,6.0,683.0,1.0,2.0
2018-10-01 07:00:00,27.0,281.25,True,7.0,700.0,1.0,2.0
2018-10-01 07:10:00,23.0,281.2666667,True,7.0,716.0,1.0,2.0
2018-10-01 07:20:00,24.0,281.28333330000004,True,7.0,733.0,1.0,2.0
2018-10-01 07:30:00,24.0,281.3,True,7.0,750.0,1.0,2.0
2018-10-01 07:40:00,28.0,281.3166667,True,7.0,766.0,1.0,2.0
2018-10-01 07:50:00,39.0,281.3333333,True,7.0,783.0,1.0,2.0
2018-10-01 08:00:00,36.0,281.35,True,8.0,800.0,1.0,2.0
2018-10-01 08:10:00,35.0,281.3666667,True,8.0,816.0,1.0,2.0
2018-10-01 08:20:00,36.0,281.3833333,True,8.0,833.0,1.0,2.0
2018-10-01 08:30:00,36.0,281.4,True,8.0,850.0,1.0,2.0
2018-10-01 08:40:00,36.0,281.4166667,True,8.0,866.0,1.0,2.0
2018-10-01 08:50:00,38.0,281.4333333,True,8.0,883.0,1.0,2.0
2018-10-01 09:00:00,36.0,281.45,True,9.0,900.0,1.0,2.0
2018-10-01 09:10:00,37.0,281.46666669999996,True,9.0,916.0,1.0,2.0
2018-10-01 09:20:00,39.0,281.4833333,True,9.0,933.0,1.0,2.0
2018-10-01 09:30:00,40.0,281.5,True,9.0,950.0,1.0,2.0
2018-10-01 09:40:00,44.0,281.5166667,True,9.0,966.0,1.0,2.0
2018-10-01 09:50:00,41.0,281.53333330000004,True,9.0,983.0,1.0,2.0
2018-10-01 10:00:00,38.0,281.55,True,10.0,1000.0,1.0,2.0
2018-10-01 10:10:00,39.0,281.7722222,True,10.0,1016.0,1.0,2.0
2018-10-01 10:20:00,44.0,281.99444439999996,True,10.0,1033.0,1.0,2.0
2018-10-01 10:30:00,42.0,282.21666669999996,True,10.0,1050.0,1.0,2.0
2018-10-01 10:40:00,49.0,282.4388889,True,10.0,1066.0,1.0,2.0
2018-10-01 10:50:00,42.0,282.6611111,True,10.0,1083.0,1.0,2.0
2018-10-01 11:00:00,38.0,282.8833333,True,11.0,1100.0,1.0,2.0
2018-10-01 11:10:00,37.0,283.10555560000006,True,11.0,1116.0,1.0,2.0
2018-10-01 11:20:00,31.0,283.3277778,True,11.0,1133.0,1.0,2.0
2018-10-01 11:30:00,39.0,283.55,True,11.0,1150.0,1.0,2.0
2018-10-01 11:40:00,32.0,283.7722222,True,11.0,1166.0,1.0,2.0
2018-10-01 11:50:00,35.0,283.99444439999996,True,11.0,1183.0,1.0,2.0
2018-10-01 12:00:00,26.0,284.21666669999996,True,12.0,1200.0,1.0,2.0
2018-10-01 12:10:00,22.0,284.4388889,True,12.0,1216.0,1.0,2.0
2018-10-01 12:20:00,22.0,284.6611111,True,12.0,1233.0,1.0,2.0
2018-10-01 12:30:00,24.0,284.8833333,True,12.0,1250.0,1.0,2.0
2018-10-01 12:40:00,29.0,285.10555560000006,True,12.0,1266.0,1.0,2.0
2018-10-01 12:50:00,29.0,285.3277778,True,12.0,1283.0,1.0,2.0
2018-10-01 13:00:00,31.0,285.55,True,13.0,1300.0,1.0,2.0
2018-10-01 13:10:00,30.0,285.52777779999997,True,13.0,1316.0,1.0,2.0
2018-10-01 13:20:00,33.0,285.50555560000004,True,13.0,1333.0,1.0,2.0
2018-10-01 13:30:00,41.0,285.4833333,True,13.0,1350.0,1.0,2.0
2018-10-01 13:40:00,34.0,285.4611111,True,13.0,1366.0,1.0,2.0
2018-10-01 13:50:00,36.0,285.4388889,True,13.0,1383.0,1.0,2.0
2018-10-01 14:00:00,34.0,285.4166667,True,14.0,1400.0,1.0,2.0
2018-10-01 14:10:00,38.0,285.39444439999994,True,14.0,1416.0,1.0,2.0
2018-10-01 14:20:00,33.0,285.3722222,True,14.0,1433.0,1.0,2.0
2018-10-01 14:30:00,29.0,285.35,True,14.0,1450.0,1.0,2.0
2018-10-01 14:40:00,33.0,285.3277778,True,14.0,1466.0,1.0,2.0
2018-10-01 14:50:00,34.0,285.30555560000005,True,14.0,1483.0,1.0,2.0
2018-10-01 15:00:00,27.0,285.28333330000004,True,15.0,1500.0,1.0,2.0
2018-10-01 15:10:00,28.0,285.2611111,True,15.0,1516.0,1.0,2.0
2018-10-01 15:20:00,28.0,285.2388889,True,15.0,1533.0,1.0,2.0
2018-10-01 15:30:00,30.0,285.21666669999996,True,15.0,1550.0,1.0,2.0
2018-10-01 15:40:00,31.0,285.19444439999995,True,15.0,1566.0,1.0,2.0
2018-10-01 15:50:00,29.0,285.1722222,True,15.0,1583.0,1.0,2.0
2018-10-01 16:00:00,32.0,285.15,True,16.0,1600.0,1.0,2.0
2018-10-01 16:10:00,30.0,285.05555560000005,True,16.0,1616.0,1.0,2.0
2018-10-01 16:20:00,31.0,284.9611111,True,16.0,1633.0,1.0,2.0
2018-10-01 16:30:00,26.0,284.8666667,True,16.0,1650.0,1.0,2.0
2018-10-01 16:40:00,24.0,284.7722222,True,16.0,1666.0,1.0,2.0
2018-10-01 16:50:00,23.0,284.6777778,True,16.0,1683.0,1.0,2.0
2018-10-01 17:00:00,27.0,284.5833333,True,17.0,1700.0,1.0,2.0
2018-10-01 17:10:00,24.0,284.4888889,True,17.0,1716.0,1.0,2.0
2018-10-01 17:20:00,22.0,284.39444439999994,True,17.0,1733.0,1.0,2.0
2018-10-01 17:30:00,24.0,284.3,True,17.0,1750.0,1.0,2.0
2018-10-01 17:40:00,26.0,284.2055556,True,17.0,1766.0,1.0,2.0
2018-10-01 17:50:00,23.0,284.1111111,True,17.0,1783.0,1.0,2.0
2018-10-01 18:00:00,23.0,284.0166667,True,18.0,1800.0,1.0,2.0
2018-10-01 18:10:00,22.0,283.9222222,True,18.0,1816.0,1.0,2.0
2018-10-01 18:20:00,25.0,283.8277778,True,18.0,1833.0,1.0,2.0
2018-10-01 18:30:00,20.0,283.7333333,True,18.0,1850.0,1.0,2.0
2018-10-01 18:40:00,18.0,283.6388889,True,18.0,1866.0,1.0,2.0
2018-10-01 18:50:00,17.0,283.5444444,True,18.0,1883.0,1.0,2.0
2018-10-01 19:00:00,19.0,283.45,True,19.0,1900.0,1.0,2.0
2018-10-01 19:10:00,16.0,283.3888889,True,19.0,1916.0,1.0,2.0
2018-10-01 19:20:00,15.0,283.3277778,True,19.0,1933.0,1.0,2.0
2018-10-01 19:30:00,15.0,283.2666667,True,19.0,1950.0,1.0,2.0
2018-10-01 19:40:00,15.0,283.2055556,True,19.0,1966.0,1.0,2.0
2018-10-01 19:50:00,15.0,283.14444439999994,True,19.0,1983.0,1.0,2.0
2018-10-01 20:00:00,13.0,283.0833333,True,20.0,2000.0,1.0,2.0
2018-10-01 20:10:00,13.0,283.0222222,True,20.0,2016.0,1.0,2.0
2018-10-01 20:20:00,14.0,282.9611111,True,20.0,2033.0,1.0,2.0
2018-10-01 20:30:00,15.0,282.9,True,20.0,2050.0,1.0,2.0
2018-10-01 20:40:00,13.0,282.8388889,True,20.0,2066.0,1.0,2.0
2018-10-01 20:50:00,13.0,282.77777779999997,True,20.0,2083.0,1.0,2.0
2018-10-01 21:00:00,12.0,282.71666669999996,True,21.0,2100.0,1.0,2.0
2018-10-01 21:10:00,13.0,282.6555556,True,21.0,2116.0,1.0,2.0
2018-10-01 21:20:00,14.0,282.5944444,True,21.0,2133.0,1.0,2.0
2018-10-01 21:30:00,13.0,282.53333330000004,True,21.0,2150.0,1.0,2.0
2018-10-01 21:40:00,13.0,282.47222220000003,True,21.0,2166.0,1.0,2.0
2018-10-01 21:50:00,13.0,282.4111111,True,21.0,2183.0,1.0,2.0
2018-10-01 22:00:00,16.0,282.35,True,22.0,2200.0,1.0,2.0
2018-10-01 22:10:00,13.0,282.2888889,True,22.0,2216.0,1.0,2.0
2018-10-01 22:20:00,12.0,282.2277778,True,22.0,2233.0,1.0,2.0
2018-10-01 22:30:00,14.0,282.1666667,True,22.0,2250.0,1.0,2.0
2018-10-01 22:40:00,13.0,282.10555560000006,True,22.0,2266.0,1.0,2.0
2018-10-01 22:50:00,16.0,282.0444444,True,22.0,2283.0,1.0,2.0
2018-10-01 23:00:00,13.0,281.9833333,True,23.0,2300.0,1.0,2.0
2018-10-01 23:10:00,11.0,281.9222222,True,23.0,2316.0,1.0,2.0
2018-10-01 23:20:00,11.0,281.8611111,True,23.0,2333.0,1.0,2.0
2018-10-01 23:30:00,12.0,281.8,True,23.0,2350.0,1.0,2.0
2018-10-01 23:40:00,14.0,281.7388889,True,23.0,2366.0,1.0,2.0
2018-10-01 23:50:00,11.0,281.6777778,True,23.0,2383.0,1.0,2.0
2018-10-02 00:00:00,12.0,274.05,True,0.0,0.0,2.0,5.0
2018-10-02 00:10:00,12.0,273.9333333,True,0.0,16.0,2.0,5.0
2018-10-02 00:20:00,12.0,273.8166667,True,0.0,33.0,2.0,5.0
2018-10-02 00:30:00,14.0,273.7,True,0.0,50.0,2.0,5.0
2018-10-02 00:40:00,12.0,273.5833333,True,0.0,66.0,2.0,5.0
2018-10-02 00:50:00,12.0,273.46666669999996,True,0.0,83.0,2.0,5.0
2018-10-02 01:00:00,12.0,273.35,True,1.0,100.0,2.0,5.0
2018-10-02 01:10:00,13.0,273.3166667,True,1.0,116.0,2.0,5.0
2018-10-02 01:20:00,15.0,273.28333330000004,True,1.0,133.0,2.0,5.0
2018-10-02 01:30:00,12.0,273.25,True,1.0,150.0,2.0,5.0
2018-10-02 01:40:00,12.0,273.21666669999996,True,1.0,166.0,2.0,5.0
2018-10-02 01:50:00,12.0,273.1833333,True,1.0,183.0,2.0,5.0
2018-10-02 02:00:00,13.0,273.15,True,2.0,200.0,2.0,5.0
2018-10-02 02:10:00,13.0,273.1166667,True,2.0,216.0,2.0,5.0
2018-10-02 02:20:00,15.0,273.0833333,True,2.0,233.0,2.0,5.0
2018-10-02 02:30:00,13.0,273.05,True,2.0,250.0,2.0,5.0
2018-10-02 02:40:00,12.0,273.0166667,True,2.0,266.0,2.0,5.0
2018-10-02 02:50:00,13.0,272.9833333,True,2.0,283.0,2.0,5.0
2018-10-02 03:00:00,12.0,272.95,True,3.0,300.0,2.0,5.0
2018-10-02 03:10:00,16.0,272.9166667,True,3.0,316.0,2.0,5.0
2018-10-02 03:20:00,15.0,272.8833333,True,3.0,333.0,2.0,5.0
2018-10-02 03:30:00,15.0,272.85,True,3.0,350.0,2.0,5.0
2018-10-02 03:40:00,13.0,272.8166667,True,3.0,366.0,2.0,5.0
2018-10-02 03:50:00,13.0,272.78333330000004,True,3.0,383.0,2.0,5.0
2018-10-02 04:00:00,14.0,272.75,True,4.0,400.0,2.0,5.0
2018-10-02 04:10:00,16.0,272.6777778,True,4.0,416.0,2.0,5.0
2018-10-02 04:20:00,13.0,272.60555560000006,True,4.0,433.0,2.0,5.0
2018-10-02 04:30:00,14.0,272.53333330000004,True,4.0,450.0,2.0,5.0
2018-10-02 04:40:00,14.0,272.4611111,True,4.0,466.0,2.0,5.0
2018-10-02 04:50:00,13.0,272.3888889,True,4.0,483.0,2.0,5.0
2018-10-02 05:00:00,14.0,272.3166667,True,5.0,500.0,2.0,5.0
2018-10-02 05:10:00,17.0,272.24444439999996,True,5.0,516.0,2.0,5.0
2018-10-02 05:20:00,13.0,272.1722222,True,5.0,533.0,2.0,5.0
2018-10-02 05:30:00,14.0,272.1,True,5.0,550.0,2.0,5.0
2018-10-02 05:40:00,13.0,272.02777779999997,True,5.0,566.0,2.0,5.0
2018-10-02 05:50:00,13.0,271.9555556,True,5.0,583.0,2.0,5.0
2018-10-02 06:00:00,22.0,271.8833333,True,6.0,600.0,2.0,5.0
2018-10-02 06:10:00,25.0,271.8111111,True,6.0,616.0,2.0,5.0
2018-10-02 06:20:00,23.0,271.7388889,True,6.0,633.0,2.0,5.0
2018-10-02 06:30:00,21.0,271.6666667,True,6.0,650.0,2.0,5.0
2018-10-02 06:40:00,24.0,271.5944444,True,6.0,666.0,2.0,5.0
2018-10-02 06:50:00,23.0,271.5222222,True,6.0,683.0,2.0,5.0
2018-10-02 07:00:00,23.0,271.45,True,7.0,700.0,2.0,5.0
2018-10-02 07:10:00,27.0,271.7,True,7.0,716.0,2.0,5.0
2018-10-02 07:20:00,25.0,271.95,True,7.0,733.0,2.0,5.0
2018-10-02 07:30:00,24.0,272.2,True,7.0,750.0,2.0,5.0
2018-10-02 07:40:00,26.0,272.45,True,7.0,766.0,2.0,5.0
2018-10-02 07:50:00,31.0,272.7,True,7.0,783.0,2.0,5.0
2018-10-02 08:00:00,40.0,272.95,True,8.0,800.0,2.0,5.0
2018-10-02 08:10:00,45.0,273.2,True,8.0,816.0,2.0,5.0
2018-10-02 08:20:00,41.0,273.45,True,8.0,833.0,2.0,5.0
2018-10-02 08:30:00,40.0,273.7,True,8.0,850.0,2.0,5.0
2018-10-02 08:40:00,43.0,273.95,True,8.0,866.0,2.0,5.0
2018-10-02 08:50:00,41.0,274.2,True,8.0,883.0,2.0,5.0
2018-10-02 09:00:00,38.0,274.45,True,9.0,900.0,2.0,5.0
2018-10-02 09:10:00,42.0,274.7,True,9.0,916.0,2.0,5.0
2018-10-02 09:20:00,45.0,274.95,True,9.0,933.0,2.0,5.0
2018-10-02 09:30:00,49.0,275.2,True,9.0,950.0,2.0,5.0
2018-10-02 09:40:00,51.0,275.45,True,9.0,966.0,2.0,5.0
2018-10-02 09:50:00,58.0,275.7,True,9.0,983.0,2.0,5.0
2018-10-02 10:00:00,63.0,275.95,True,10.0,1000.0,2.0,5.0
2018-10-02 10:10:00,64.0,276.25555560000004,True,10.0,1016.0,2.0,5.0
2018-10-02 10:20:00,65.0,276.5611111,True,10.0,1033.0,2.0,5.0
2018-10-02 10:30:00,62.0,276.8666667,True,10.0,1050.0,2.0,5.0
2018-10-02 10:40:00,61.0,277.1722222,True,10.0,1066.0,2.0,5.0
2018-10-02 10:50:00,51.0,277.4777778,True,10.0,1083.0,2.0,5.0
2018-10-02 11:00:00,48.0,277.78333330000004,True,11.0,1100.0,2.0,5.0
2018-10-02 11:10:00,43.0,278.0888889,True,11.0,1116.0,2.0,5.0
2018-10-02 11:20:00,38.0,278.39444439999994,True,11.0,1133.0,2.0,5.0
2018-10-02 11:30:00,40.0,278.7,True,11.0,1150.0,2.0,5.0
2018-10-02 11:40:00,39.0,279.00555560000004,True,11.0,1166.0,2.0,5.0
2018-10-02 11:50:00,39.0,279.3111111,True,11.0,1183.0,2.0,5.0
2018-10-02 12:00:00,28.0,279.6166667,True,12.0,1200.0,2.0,5.0
2018-10-02 12:10:00,29.0,279.9222222,True,12.0,1216.0,2.0,5.0
2018-10-02 12:20:00,34.0,280.2277778,True,12.0,1233.0,2.0,5.0
2018-10-02 12:30:00,36.0,280.53333330000004,True,12.0,1250.0,2.0,5.0
2018-10-02 12:40:00,32.0,280.8388889,True,12.0,1266.0,2.0,5.0
2018-10-02 12:50:00,34.0,281.14444439999994,True,12.0,1283.0,2.0,5.0
2018-10-02 13:00:00,31.0,281.45,True,13.0,1300.0,2.0,5.0
2018-10-02 13:10:00,31.0,281.4833333,True,13.0,1316.0,2.0,5.0
2018-10-02 13:20:00,31.0,281.5166667,True,13.0,1333.0,2.0,5.0
2018-10-02 13:30:00,37.0,281.55,True,13.0,1350.0,2.0,5.0
2018-10-02 13:40:00,39.0,281.5833333,True,13.0,1366.0,2.0,5.0
2018-10-02 13:50:00,37.0,281.6166667,True,13.0,1383.0,2.0,5.0
2018-10-02 14:00:00,37.0,281.65,True,14.0,1400.0,2.0,5.0
2018-10-02 14:10:00,33.0,281.6833333,True,14.0,1416.0,2.0,5.0
2018-10-02 14:20:00,47.0,281.71666669999996,True,14.0,1433.0,2.0,5.0
2018-10-02 14:30:00,50.0,281.75,True,14.0,1450.0,2.0,5.0
2018-10-02 14:40:00,46.0,281.78333330000004,True,14.0,1466.0,2.0,5.0
2018-10-02 14:50:00,49.0,281.8166667,True,14.0,1483.0,2.0,5.0
2018-10-02 15:00:00,45.0,281.85,True,15.0,1500.0,2.0,5.0
2018-10-02 15:10:00,46.0,281.8833333,True,15.0,1516.0,2.0,5.0
2018-10-02 15:20:00,47.0,281.9166667,True,15.0,1533.0,2.0,5.0
2018-10-02 15:30:00,45.0,281.95,True,15.0,1550.0,2.0,5.0
2018-10-02 15:40:00,47.0,281.9833333,True,15.0,1566.0,2.0,5.0
2018-10-02 15:50:00,46.0,282.0166667,True,15.0,1583.0,2.0,5.0
2018-10-02 16:00:00,37.0,282.05,True,16.0,1600.0,2.0,5.0
2018-10-02 16:10:00,32.0,281.9277778,True,16.0,1616.0,2.0,5.0
2018-10-02 16:20:00,36.0,281.80555560000005,True,16.0,1633.0,2.0,5.0
2018-10-02 16:30:00,26.0,281.6833333,True,16.0,1650.0,2.0,5.0
2018-10-02 16:40:00,25.0,281.5611111,True,16.0,1666.0,2.0,5.0
2018-10-02 16:50:00,25.0,281.4388889,True,16.0,1683.0,2.0,5.0
2018-10-02 17:00:00,22.0,281.3166667,True,17.0,1700.0,2.0,5.0
2018-10-02 17:10:00,23.0,281.19444439999995,True,17.0,1716.0,2.0,5.0
2018-10-02 17:20:00,19.0,281.0722222,True,17.0,1733.0,2.0,5.0
2018-10-02 17:30:00,18.0,280.95,True,17.0,1750.0,2.0,5.0
2018-10-02 17:40:00,17.0,280.8277778,True,17.0,1766.0,2.0,5.0
2018-10-02 17:50:00,20.0,280.7055556,True,17.0,1783.0,2.0,5.0
2018-10-02 18:00:00,17.0,280.5833333,True,18.0,1800.0,2.0,5.0
2018-10-02 18:10:00,17.0,280.4611111,True,18.0,1816.0,2.0,5.0
2018-10-02 18:20:00,17.0,280.3388889,True,18.0,1833.0,2.0,5.0
2018-10-02 18:30:00,17.0,280.21666669999996,True,18.0,1850.0,2.0,5.0
2018-10-02 18:40:00,19.0,280.0944444,True,18.0,1866.0,2.0,5.0
2018-10-02 18:50:00,17.0,279.97222220000003,True,18.0,1883.0,2.0,5.0
2018-10-02 19:00:00,16.0,279.85,True,19.0,1900.0,2.0,5.0
2018-10-02 19:10:00,16.0,279.8388889,True,19.0,1916.0,2.0,5.0
2018-10-02 19:20:00,18.0,279.8277778,True,19.0,1933.0,2.0,5.0
2018-10-02 19:30:00,18.0,279.8166667,True,19.0,1950.0,2.0,5.0
2018-10-02 19:40:00,16.0,279.80555560000005,True,19.0,1966.0,2.0,5.0
2018-10-02 19:50:00,16.0,279.7944444,True,19.0,1983.0,2.0,5.0
2018-10-02 20:00:00,16.0,279.78333330000004,True,20.0,2000.0,2.0,5.0
2018-10-02 20:10:00,19.0,279.7722222,True,20.0,2016.0,2.0,5.0
2018-10-02 20:20:00,14.0,279.7611111,True,20.0,2033.0,2.0,5.0
2018-10-02 20:30:00,15.0,279.75,True,20.0,2050.0,2.0,5.0
